<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
000001.SS,20170914,3383.4700,3391.6399,3361.3301,3371.4299,221300,3383.4700,3391.6399,3361.3301,3371.4299,0,0,0
000001.SS,20170913,3374.7200,3387.1399,3366.5400,3384.1499,194600,3374.7200,3387.1399,3366.5400,3384.1499,0,0,0
000001.SS,20170912,3381.4900,3391.0701,3370.8501,3379.4900,272900,3381.4900,3391.0701,3370.8501,3379.4900,0,0,0
000001.SS,20170911,3365.3501,3384.8101,3360.0500,3376.4199,219000,3365.3501,3384.8101,3360.0500,3376.4199,0,0,0
000001.SS,20170908,3364.4299,3380.8899,3353.6899,3365.2400,198400,3364.4299,3380.8899,3353.6899,3365.2400,0,0,0
000001.SS,20170907,3383.6299,3387.8000,3363.1799,3365.5000,221100,3383.6299,3387.8000,3363.1799,3365.5000,0,0,0
000001.SS,20170906,3372.4299,3391.0100,3364.7600,3385.3899,229100,3372.4299,3391.0100,3364.7600,3385.3899,0,0,0
000001.SS,20170905,3377.2000,3390.8201,3371.5701,3384.3201,216600,3377.2000,3390.8201,3371.5701,3384.3201,0,0,0
000001.SS,20170904,3369.7200,3381.3999,3359.1299,3379.8401,259400,3369.7200,3381.3999,3359.1299,3379.8401,0,0,0
000001.SS,20170901,3365.9900,3381.9299,3358.4700,3367.1201,282500,3365.9900,3381.9299,3358.4700,3367.1201,0,0,0
000001.SS,20170831,3361.4600,3367.3601,3340.6899,3360.8101,234400,3361.4600,3367.3601,3340.6899,3360.8101,0,0,0
000001.SS,20170830,3361.8201,3376.6499,3357.0801,3363.6299,246900,3361.8201,3376.6499,3357.0801,3363.6299,0,0,0
000001.SS,20170829,3362.0601,3374.5901,3354.4600,3365.2300,219500,3362.0601,3374.5901,3354.4600,3365.2300,0,0,0
000001.SS,20170828,3336.1299,3375.0300,3336.1299,3362.6499,257500,3336.1299,3375.0300,3336.1299,3362.6499,0,0,0
000001.SS,20170825,3271.4600,3331.9199,3271.4600,3331.5200,205800,3271.4600,3331.9199,3271.4600,3331.5200,0,0,0
000001.SS,20170824,3287.9600,3297.9900,3266.3601,3271.5100,163500,3287.9600,3297.9900,3266.3601,3271.5100,0,0,0
000001.SS,20170823,3283.8000,3299.4600,3274.4399,3287.7100,179800,3283.8000,3299.4600,3274.4399,3287.7100,0,0,0
000001.SS,20170822,3287.6101,3293.4800,3274.9399,3290.2300,186500,3287.6101,3293.4800,3274.9399,3290.2300,0,0,0
000001.SS,20170821,3274.5801,3287.5200,3270.4800,3286.9099,186100,3274.5801,3287.5200,3270.4800,3286.9099,0,0,0
000001.SS,20170818,3253.2400,3275.0801,3248.0801,3268.7200,191100,3253.2400,3275.0801,3248.0801,3268.7200,0,0,0
000001.SS,20170817,3253.8501,3269.1399,3251.4600,3268.4299,203600,3253.8501,3269.1399,3251.4600,3268.4299,0,0,0
000001.SS,20170816,3247.8501,3248.7800,3228.8701,3246.4500,176900,3247.8501,3248.7800,3228.8701,3246.4500,0,0,0
000001.SS,20170815,3235.2300,3263.5901,3235.1001,3251.2600,182300,3235.2300,3263.5901,3235.1001,3251.2600,0,0,0
000001.SS,20170814,3206.0400,3240.0500,3206.0400,3237.3601,190300,3206.0400,3240.0500,3206.0400,3237.3601,0,0,0
000001.SS,20170811,3237.9199,3245.1201,3200.7500,3208.5400,263000,3237.9199,3245.1201,3200.7500,3208.5400,0,0,0
000001.SS,20170810,3269.7400,3282.5200,3236.1799,3261.7500,240700,3269.7400,3282.5200,3236.1799,3261.7500,0,0,0
000001.SS,20170809,3277.8101,3277.9399,3263.8501,3275.5701,235600,3277.8101,3277.9399,3263.8501,3275.5701,0,0,0
000001.SS,20170808,3277.1899,3285.4800,3269.6599,3281.8701,252000,3277.1899,3285.4800,3269.6599,3281.8701,0,0,0
000001.SS,20170807,3257.6699,3280.1001,3243.7200,3279.4600,231200,3257.6699,3280.1001,3243.7200,3279.4600,0,0,0
000001.SS,20170804,3269.3201,3287.1899,3261.3101,3262.0801,275900,3269.3201,3287.1899,3261.3101,3262.0801,0,0,0
000001.SS,20170803,3279.9900,3293.3701,3262.1599,3272.9299,233300,3279.9900,3293.3701,3262.1599,3272.9299,0,0,0
000001.SS,20170802,3288.5200,3305.4299,3282.0400,3285.0601,266700,3288.5200,3305.4299,3282.0400,3285.0601,0,0,0
000001.SS,20170801,3274.3701,3292.6399,3273.5000,3292.6399,237200,3274.3701,3292.6399,3273.5000,3292.6399,0,0,0
000001.SS,20170731,3252.7500,3276.9500,3251.1899,3273.0300,246000,3252.7500,3276.9500,3251.1899,3273.0300,0,0,0
000001.SS,20170728,3240.1699,3256.3701,3232.9600,3253.2400,182200,3240.1699,3256.3701,3232.9600,3253.2400,0,0,0
000001.SS,20170727,3243.7600,3251.9299,3220.6399,3249.7800,228500,3243.7600,3251.9299,3220.6399,3249.7800,0,0,0
000001.SS,20170726,3244.4600,3264.8501,3228.0400,3247.6799,213500,3244.4600,3264.8501,3228.0400,3247.6799,0,0,0
000001.SS,20170725,3249.1399,3261.6499,3233.1399,3243.6899,205600,3249.1399,3261.6499,3233.1399,3243.6899,0,0,0
000001.SS,20170724,3230.8999,3261.1001,3230.0701,3250.6001,233100,3230.8999,3261.1001,3230.0701,3250.6001,0,0,0
000001.SS,20170721,3236.5901,3247.7100,3231.9600,3237.9800,206000,3236.5901,3247.7100,3231.9600,3237.9800,0,0,0
000001.SS,20170720,3227.5100,3246.2400,3225.4299,3244.8601,232100,3227.5100,3246.2400,3225.4299,3244.8601,0,0,0
000001.SS,20170719,3181.3999,3232.9399,3179.7300,3230.9800,272400,3181.3999,3232.9399,3179.7300,3230.9800,0,0,0
000001.SS,20170718,3159.7300,3187.6699,3150.1299,3187.5701,190600,3159.7300,3187.6699,3150.1299,3187.5701,0,0,0
000001.SS,20170717,3219.7900,3230.3501,3139.5000,3176.4700,266200,3219.7900,3230.3501,3139.5000,3176.4700,0,0,0
000001.SS,20170714,3212.0300,3222.9800,3204.8501,3222.4199,160100,3212.0300,3222.9800,3204.8501,3222.4199,0,0,0
000001.SS,20170713,3192.3601,3219.2700,3190.3401,3218.1599,195300,3192.3601,3219.2700,3190.3401,3218.1599,0,0,0
000001.SS,20170712,3201.9299,3215.2000,3177.9399,3197.5400,186900,3201.9299,3215.2000,3177.9399,3197.5400,0,0,0
000001.SS,20170711,3201.5200,3226.9099,3199.2200,3203.0400,187800,3201.5200,3226.9099,3199.2200,3203.0400,0,0,0
000001.SS,20170710,3208.4600,3223.3401,3203.2100,3212.6299,198900,3208.4600,3223.3401,3203.2100,3212.6299,0,0,0
000001.SS,20170707,3203.8201,3219.5200,3195.2900,3217.9600,176700,3203.8201,3219.5200,3195.2900,3217.9600,0,0,0
000001.SS,20170706,3203.8601,3215.9500,3188.7700,3212.4399,175800,3203.8601,3215.9500,3188.7700,3212.4399,0,0,0
000001.SS,20170705,3179.2200,3207.3101,3174.7100,3207.1299,148300,3179.2200,3207.3101,3174.7100,3207.1299,0,0,0
000001.SS,20170704,3192.8899,3193.0601,3174.3101,3182.8000,141100,3192.8899,3193.0601,3174.3101,3182.8000,0,0,0
000001.SS,20170703,3192.0000,3196.2900,3177.0200,3195.9099,140300,3192.0000,3196.2900,3177.0200,3195.9099,0,0,0
000001.SS,20170630,3176.9500,3193.2400,3171.5701,3192.4299,121500,3176.9500,3193.2400,3171.5701,3192.4299,0,0,0
000001.SS,20170629,3174.9800,3188.7700,3174.2800,3188.0601,128800,3174.9800,3188.7700,3174.2800,3188.0601,0,0,0
000001.SS,20170628,3183.6299,3193.4399,3170.7900,3173.2000,146500,3183.6299,3193.4399,3170.7900,3173.2000,0,0,0
000001.SS,20170627,3183.4199,3193.4600,3172.4600,3191.2000,148200,3183.4199,3193.4600,3172.4600,3191.2000,0,0,0
000001.SS,20170626,3157.0000,3187.8899,3156.9800,3185.4399,173600,3157.0000,3187.8899,3156.9800,3185.4399,0,0,0
000001.SS,20170623,3138.4399,3158.0500,3118.0901,3157.8701,154800,3138.4399,3158.0500,3118.0901,3157.8701,0,0,0
000001.SS,20170622,3152.2400,3186.9800,3146.6399,3147.4500,191300,3152.2400,3186.9800,3146.6399,3147.4500,0,0,0
000001.SS,20170621,3148.9900,3157.0300,3132.6201,3156.2100,136700,3148.9900,3157.0300,3132.6201,3156.2100,0,0,0
000001.SS,20170620,3148.0200,3150.4700,3134.6101,3140.0100,141200,3148.0200,3150.4700,3134.6101,3140.0100,0,0,0
000001.SS,20170619,3122.1599,3146.7700,3121.7800,3144.3701,134900,3122.1599,3146.7700,3121.7800,3144.3701,0,0,0
000001.SS,20170616,3126.3701,3134.2500,3117.8601,3123.1699,129700,3126.3701,3134.2500,3117.8601,3123.1699,0,0,0
000001.SS,20170615,3125.5901,3137.5801,3117.0801,3132.4900,147000,3125.5901,3137.5801,3117.0801,3132.4900,0,0,0
000001.SS,20170614,3146.7500,3149.1699,3125.3501,3130.6699,138300,3146.7500,3149.1699,3125.3501,3130.6699,0,0,0
000001.SS,20170613,3134.0100,3155.9900,3131.0400,3153.7400,128300,3134.0100,3155.9900,3131.0400,3153.7400,0,0,0
000001.SS,20170612,3149.5300,3164.9500,3135.3101,3139.8799,146700,3149.5300,3164.9500,3135.3101,3139.8799,0,0,0
000001.SS,20170609,3147.4500,3165.9199,3146.1101,3158.3999,160100,3147.4500,3165.9199,3146.1101,3158.3999,0,0,0
000001.SS,20170608,3136.4700,3153.2600,3132.8301,3150.3301,152300,3136.4700,3153.2600,3132.8301,3150.3301,0,0,0
000001.SS,20170607,3101.7600,3140.7700,3098.9500,3140.3201,173200,3101.7600,3140.7700,3098.9500,3140.3201,0,0,0
000001.SS,20170606,3084.5400,3102.8601,3078.7900,3102.1299,113400,3084.5400,3102.8601,3078.7900,3102.1299,0,0,0
000001.SS,20170605,3102.1101,3105.5100,3084.8301,3091.6599,132600,3102.1101,3105.5100,3084.8301,3091.6599,0,0,0
000001.SS,20170602,3094.2300,3110.3899,3081.8501,3105.5400,142500,3094.2300,3110.3899,3081.8501,3105.5400,0,0,0
000001.SS,20170601,3108.4199,3113.5200,3097.6799,3102.6201,163000,3108.4199,3113.5200,3097.6799,3102.6201,0,0,0
000001.SS,20170531,3125.3201,3143.2800,3111.5601,3117.1799,153000,3125.3201,3143.2800,3111.5601,3117.1799,0,0,0
000001.SS,20170526,3101.2900,3120.6599,3100.3899,3110.0601,155900,3101.2900,3120.6599,3100.3899,3110.0601,0,0,0
000001.SS,20170525,3055.3401,3114.6599,3052.8301,3107.8301,191400,3055.3401,3114.6599,3052.8301,3107.8301,0,0,0
000001.SS,20170524,3047.5701,3064.8101,3022.3000,3064.0801,139800,3047.5701,3064.8101,3022.3000,3064.0801,0,0,0
000001.SS,20170523,3069.3899,3084.2400,3050.8401,3061.9500,178300,3069.3899,3084.2400,3050.8401,3061.9500,0,0,0
000001.SS,20170522,3087.1699,3103.9399,3063.1499,3075.6799,153700,3087.1699,3103.9399,3063.1499,3075.6799,0,0,0
000001.SS,20170519,3086.7100,3095.4800,3081.2800,3090.6299,129600,3086.7100,3095.4800,3081.2800,3090.6299,0,0,0
000001.SS,20170518,3082.3301,3103.4399,3077.9600,3090.1399,148600,3082.3301,3103.4399,3077.9600,3090.1399,0,0,0
000001.SS,20170517,3107.8000,3119.5801,3101.2900,3104.4399,168700,3107.8000,3119.5801,3101.2900,3104.4399,0,0,0
000001.SS,20170516,3082.8701,3113.5100,3060.5300,3112.9600,173800,3082.8701,3113.5100,3060.5300,3112.9600,0,0,0
000001.SS,20170515,3085.9299,3098.9099,3085.9299,3090.2300,135700,3085.9299,3098.9099,3085.9299,3090.2300,0,0,0
000001.SS,20170512,3054.1101,3090.4900,3051.8701,3083.5100,159700,3054.1101,3090.4900,3051.8701,3083.5100,0,0,0
000001.SS,20170511,3036.7900,3063.5601,3016.5300,3061.5000,191300,3036.7900,3063.5601,3016.5300,3061.5000,0,0,0
000001.SS,20170510,3078.1699,3090.8201,3051.5901,3052.7800,160800,3078.1699,3090.8201,3051.5901,3052.7800,0,0,0
000001.SS,20170509,3064.8501,3084.2100,3056.5601,3080.5300,135100,3064.8501,3084.2100,3056.5601,3080.5300,0,0,0
000001.SS,20170508,3090.0601,3093.4500,3067.6899,3078.6101,180500,3090.0601,3093.4500,3067.6899,3078.6101,0,0,0
000001.SS,20170505,3114.7700,3117.6101,3092.0901,3103.0400,176200,3114.7700,3117.6101,3092.0901,3103.0400,0,0,0
000001.SS,20170504,3127.1101,3143.8201,3111.3899,3127.3701,178000,3127.1101,3143.8201,3111.3899,3127.3701,0,0,0
000001.SS,20170503,3138.3101,3148.2900,3123.7500,3135.3501,163800,3138.3101,3148.2900,3123.7500,3135.3501,0,0,0
000001.SS,20170502,3147.2300,3154.7800,3136.5400,3143.7100,154200,3147.2300,3154.7800,3136.5400,3143.7100,0,0,0
000001.SS,20170428,3144.0200,3154.7300,3136.5801,3154.6599,162900,3144.0200,3154.7300,3136.5801,3154.6599,0,0,0
000001.SS,20170427,3131.3501,3155.0000,3097.3301,3152.1899,211800,3131.3501,3155.0000,3097.3301,3152.1899,0,0,0
000001.SS,20170426,3132.9199,3152.9500,3131.4199,3140.8501,169900,3132.9199,3152.9500,3131.4199,3140.8501,0,0,0
000001.SS,20170425,3123.8899,3145.2700,3117.4500,3134.5701,153400,3123.8899,3145.2700,3117.4500,3134.5701,0,0,0
000001.SS,20170424,3164.2500,3164.2500,3111.2200,3129.5300,186300,3164.2500,3164.2500,3111.2200,3129.5300,0,0,0
000001.SS,20170421,3170.2900,3180.7900,3158.6299,3173.1499,164800,3170.2900,3180.7900,3158.6299,3173.1499,0,0,0
000001.SS,20170420,3165.6699,3178.1799,3148.1799,3172.1001,190900,3165.6699,3178.1799,3148.1799,3172.1001,0,0,0
000001.SS,20170419,3184.6699,3189.4399,3147.0701,3170.6899,213200,3184.6699,3189.4399,3147.0701,3170.6899,0,0,0
000001.SS,20170418,3215.3999,3225.0500,3196.4900,3196.7100,188700,3215.3999,3225.0500,3196.4900,3196.7100,0,0,0
000001.SS,20170417,3229.9500,3229.9500,3199.9099,3222.1699,212700,3229.9500,3229.9500,3199.9099,3222.1699,0,0,0
000001.SS,20170414,3276.1399,3276.7100,3238.8999,3244.4800,208100,3276.1399,3276.7100,3238.8999,3244.4800,0,0,0
000001.SS,20170413,3265.2200,3281.1399,3261.4900,3275.9600,207300,3265.2200,3281.1399,3261.4900,3275.9600,0,0,0
000001.SS,20170412,3283.8401,3284.9299,3262.2800,3273.8301,269400,3283.8401,3284.9299,3262.2800,3273.8301,0,0,0
000001.SS,20170411,3266.2200,3290.3899,3244.4099,3288.9700,281300,3266.2200,3290.3899,3244.4099,3288.9700,0,0,0
000001.SS,20170410,3285.4600,3285.4600,3265.0100,3269.3899,232700,3285.4600,3285.4600,3265.0100,3269.3899,0,0,0
000001.SS,20170407,3280.6201,3295.1899,3275.0500,3286.6201,236100,3280.6201,3295.1899,3275.0500,3286.6201,0,0,0
000001.SS,20170406,3272.1899,3286.6699,3265.7600,3281.0000,245300,3272.1899,3286.6699,3265.7600,3281.0000,0,0,0
000001.SS,20170405,3235.6599,3270.6499,3233.2400,3270.3000,248300,3235.6599,3270.6499,3233.2400,3270.3000,0,0,0
000001.SS,20170331,3206.2500,3226.2500,3205.5400,3222.5100,196400,3206.2500,3226.2500,3205.5400,3222.5100,0,0,0
000001.SS,20170330,3235.1399,3240.0200,3195.8501,3210.2400,247100,3235.1399,3240.0200,3195.8501,3210.2400,0,0,0
000001.SS,20170329,3252.8601,3262.1001,3233.2800,3241.3101,216100,3252.8601,3262.1001,3233.2800,3241.3101,0,0,0
000001.SS,20170328,3265.6299,3265.6299,3246.0901,3252.9500,161700,3265.6299,3265.6299,3246.0901,3252.9500,0,0,0
000001.SS,20170327,3268.9199,3283.2400,3262.1201,3266.9600,201900,3268.9199,3283.2400,3262.1201,3266.9600,0,0,0
000001.SS,20170324,3247.3501,3275.2100,3241.1201,3269.4500,219800,3247.3501,3275.2100,3241.1201,3269.4500,0,0,0
000001.SS,20170323,3245.8101,3262.0901,3221.9299,3248.5500,193000,3245.8101,3262.0901,3221.9299,3248.5500,0,0,0
000001.SS,20170322,3246.2200,3255.7800,3229.1299,3245.2200,189700,3246.2200,3255.7800,3229.1299,3245.2200,0,0,0
000001.SS,20170321,3250.2500,3262.2200,3246.7000,3261.6101,162700,3250.2500,3262.2200,3246.7000,3261.6101,0,0,0
000001.SS,20170320,3241.1101,3251.1299,3228.1201,3250.8101,170500,3241.1101,3251.1299,3228.1201,3250.8101,0,0,0
000001.SS,20170317,3271.8701,3274.1899,3232.2800,3237.4500,200600,3271.8701,3274.1899,3232.2800,3237.4500,0,0,0
000001.SS,20170316,3247.1599,3269.7700,3247.1599,3268.9399,189400,3247.1599,3269.7700,3247.1599,3268.9399,0,0,0
000001.SS,20170315,3235.3999,3243.7100,3227.7400,3241.7600,144100,3235.3999,3243.7100,3227.7400,3241.7600,0,0,0
000001.SS,20170314,3235.2500,3246.3301,3231.5200,3239.3301,146900,3235.2500,3246.3301,3231.5200,3239.3301,0,0,0
000001.SS,20170313,3209.4500,3237.1201,3193.1599,3237.0200,163700,3209.4500,3237.1201,3193.1599,3237.0200,0,0,0
000001.SS,20170310,3213.7300,3222.3201,3208.4500,3212.7600,136700,3213.7300,3222.3201,3208.4500,3212.7600,0,0,0
000001.SS,20170309,3233.7000,3233.8799,3205.2800,3216.7500,167400,3233.7000,3233.8799,3205.2800,3216.7500,0,0,0
000001.SS,20170308,3240.5300,3245.3000,3230.6101,3240.6699,160700,3240.5300,3245.3000,3230.6101,3240.6699,0,0,0
000001.SS,20170307,3233.0901,3242.6599,3226.8201,3242.4099,164100,3233.0901,3242.6599,3226.8201,3242.4099,0,0,0
000001.SS,20170306,3217.3301,3234.6599,3215.0701,3233.8701,156100,3217.3301,3234.6599,3215.0701,3233.8701,0,0,0
000001.SS,20170303,3219.2000,3221.1599,3206.6101,3218.3101,157100,3219.2000,3221.1599,3206.6101,3218.3101,0,0,0
000001.SS,20170302,3250.5200,3256.8101,3228.6699,3230.0300,181200,3250.5200,3256.8101,3228.6699,3230.0300,0,0,0
000001.SS,20170301,3240.0701,3259.9800,3237.8701,3246.9299,190700,3240.0701,3259.9800,3237.8701,3246.9299,0,0,0
000001.SS,20170228,3225.9700,3242.6799,3225.9700,3241.7300,151200,3225.9700,3242.6799,3225.9700,3241.7300,0,0,0
000001.SS,20170227,3249.2000,3251.6499,3224.0901,3228.6599,182600,3249.2000,3251.6499,3224.0901,3228.6599,0,0,0
000001.SS,20170224,3246.8601,3253.9600,3233.5300,3253.4299,186400,3246.8601,3253.9600,3233.5300,3253.4299,0,0,0
000001.SS,20170223,3258.8301,3264.0801,3236.3501,3251.3799,209200,3258.8301,3264.0801,3236.3501,3251.3799,0,0,0
000001.SS,20170222,3252.6899,3261.3799,3243.8401,3261.2200,207500,3252.6899,3261.3799,3243.8401,3261.2200,0,0,0
000001.SS,20170221,3242.2200,3254.3401,3239.8799,3253.3301,211700,3242.2200,3254.3401,3239.8799,3253.3301,0,0,0
000001.SS,20170220,3198.9600,3241.4600,3198.9600,3239.9600,232200,3198.9600,3241.4600,3198.9600,3239.9600,0,0,0
000001.SS,20170217,3227.7100,3238.3999,3199.4299,3202.0801,226200,3227.7100,3238.3999,3199.4299,3202.0801,0,0,0
000001.SS,20170216,3210.3601,3230.2700,3207.7800,3229.6201,217000,3210.3601,3230.2700,3207.7800,3229.6201,0,0,0
000001.SS,20170215,3215.4600,3236.0000,3206.5601,3212.9900,241500,3215.4600,3236.0000,3206.5601,3212.9900,0,0,0
000001.SS,20170214,3216.1399,3219.4099,3205.2800,3217.9299,188800,3216.1399,3219.4099,3205.2800,3217.9299,0,0,0
000001.SS,20170213,3199.0000,3219.4099,3199.0000,3216.8401,220200,3199.0000,3219.4099,3199.0000,3216.8401,0,0,0
000001.SS,20170210,3183.0100,3205.0500,3182.8000,3196.7000,239300,3183.0100,3205.0500,3182.8000,3196.7000,0,0,0
000001.SS,20170209,3164.6899,3186.8401,3162.5701,3183.1799,191600,3164.6899,3186.8401,3162.5701,3183.1799,0,0,0
000001.SS,20170208,3148.0901,3167.4500,3132.0300,3166.9800,144900,3148.0901,3167.4500,3132.0300,3166.9800,0,0,0
000001.SS,20170207,3154.4099,3159.5400,3140.0400,3153.0901,128300,3154.4099,3159.5400,3140.0400,3153.0901,0,0,0
000001.SS,20170206,3143.0901,3158.8401,3135.3899,3156.9800,127200,3143.0901,3158.8401,3135.3899,3156.9800,0,0,0
000001.SS,20170203,3160.0801,3162.6799,3136.0100,3140.1699,92200,3160.0801,3162.6799,3136.0100,3140.1699,0,0,0
000001.SS,20170126,3149.2200,3163.1001,3148.9099,3159.1699,113900,3149.2200,3163.1001,3148.9099,3159.1699,0,0,0
000001.SS,20170125,3137.6499,3151.4700,3133.1899,3149.5500,112100,3137.6499,3151.4700,3133.1899,3149.5500,0,0,0
000001.SS,20170124,3134.5901,3149.5300,3131.2200,3142.5500,126000,3134.5901,3149.5300,3131.2200,3142.5500,0,0,0
000001.SS,20170123,3125.4199,3145.8401,3125.4199,3136.7700,132700,3125.4199,3145.8401,3125.4199,3136.7700,0,0,0
000001.SS,20170120,3095.8201,3125.6599,3095.2200,3123.1399,122400,3095.8201,3125.6599,3095.2200,3123.1399,0,0,0
000001.SS,20170119,3104.9700,3115.7800,3094.0100,3101.3000,123900,3104.9700,3115.7800,3094.0100,3101.3000,0,0,0
000001.SS,20170118,3104.7700,3123.7200,3098.5901,3113.0100,131800,3104.7700,3123.7200,3098.5901,3113.0100,0,0,0
000001.SS,20170117,3087.0300,3108.9099,3072.3401,3108.7700,136200,3087.0300,3108.9099,3072.3401,3108.7700,0,0,0
000001.SS,20170116,3104.4900,3105.1399,3044.2900,3103.4299,257900,3104.4900,3105.1399,3044.2900,3103.4299,0,0,0
000001.SS,20170113,3116.0801,3130.5100,3102.1599,3112.7600,156300,3116.0801,3130.5100,3102.1599,3112.7600,0,0,0
000001.SS,20170112,3133.6001,3144.9700,3115.9800,3119.2900,148900,3133.6001,3144.9700,3115.9800,3119.2900,0,0,0
000001.SS,20170111,3156.6899,3167.0300,3136.2700,3136.7500,178400,3156.6899,3167.0300,3136.2700,3136.7500,0,0,0
000001.SS,20170110,3167.5701,3174.5801,3157.3301,3161.6699,179800,3167.5701,3174.5801,3157.3301,3161.6699,0,0,0
000001.SS,20170109,3148.5300,3173.1399,3147.7400,3171.2400,171700,3148.5300,3173.1399,3147.7400,3171.2400,0,0,0
000001.SS,20170106,3163.7800,3172.0300,3153.0200,3154.3201,183700,3163.7800,3172.0300,3153.0200,3154.3201,0,0,0
000001.SS,20170105,3157.9099,3168.5000,3154.2800,3165.4099,174700,3157.9099,3168.5000,3154.2800,3165.4099,0,0,0
000001.SS,20170104,3133.7900,3160.1001,3130.1101,3158.7900,167900,3133.7900,3160.1001,3130.1101,3158.7900,0,0,0
000001.SS,20170103,3105.3101,3136.4600,3105.3101,3135.9199,141600,3105.3101,3136.4600,3105.3101,3135.9199,0,0,0
000001.SS,20161230,3097.3401,3108.8401,3089.9900,3103.6399,133300,3097.3401,3108.8401,3089.9900,3103.6399,0,0,0
000001.SS,20161229,3095.8401,3111.8000,3087.3401,3096.1001,132600,3095.8401,3111.8000,3087.3401,3096.1001,0,0,0
000001.SS,20161228,3113.7700,3118.7800,3094.5500,3102.2400,135700,3113.7700,3118.7800,3094.5500,3102.2400,0,0,0
000001.SS,20161227,3117.3899,3127.8799,3113.7500,3114.6599,141500,3117.3899,3127.8799,3113.7500,3114.6599,0,0,0
000001.SS,20161223,3134.9299,3138.3999,3103.7500,3110.1499,166200,3134.9299,3138.3999,3103.7500,3110.1499,0,0,0
000001.SS,20161222,3132.1599,3143.1699,3126.8899,3139.5601,167800,3132.1599,3143.1699,3126.8899,3139.5601,0,0,0
000001.SS,20161221,3107.2400,3140.2500,3107.2400,3137.4299,186700,3107.2400,3140.2500,3107.2400,3137.4299,0,0,0
000001.SS,20161220,3115.8999,3117.0100,3084.8000,3102.8799,157400,3115.8999,3117.0100,3084.8000,3102.8799,0,0,0
000001.SS,20161219,3120.7000,3125.2800,3110.0801,3118.0801,154200,3120.7000,3125.2800,3110.0801,3118.0801,0,0,0
000001.SS,20161216,3111.5100,3128.8701,3106.3501,3122.9800,165000,3111.5100,3128.8701,3106.3501,3122.9800,0,0,0
000001.SS,20161215,3125.7600,3138.7800,3100.9099,3117.6799,190000,3125.7600,3138.7800,3100.9099,3117.6799,0,0,0
000001.SS,20161214,3149.3799,3170.0200,3136.3501,3140.5300,201400,3149.3799,3170.0200,3136.3501,3140.5300,0,0,0
000001.SS,20161213,3138.9900,3162.5000,3118.7100,3155.0400,185200,3138.9900,3162.5000,3118.7100,3155.0400,0,0,0
000001.SS,20161212,3233.6699,3245.0901,3149.8999,3152.9700,274700,3233.6699,3245.0901,3149.8999,3152.9700,0,0,0
000001.SS,20161209,3209.3401,3244.8000,3207.0400,3232.8799,204000,3209.3401,3244.8000,3207.0400,3232.8799,0,0,0
000001.SS,20161208,3225.5500,3228.1201,3211.4700,3215.3701,170700,3225.5500,3228.1201,3211.4700,3215.3701,0,0,0
000001.SS,20161207,3198.4800,3222.4299,3189.4900,3222.2400,169100,3198.4800,3222.4299,3189.4900,3222.2400,0,0,0
000001.SS,20161206,3202.0300,3215.3101,3196.5200,3199.6499,157600,3202.0300,3215.3101,3196.5200,3199.6499,0,0,0
000001.SS,20161205,3203.7800,3219.5200,3194.8799,3204.7100,223000,3203.7800,3219.5200,3194.8799,3204.7100,0,0,0
000001.SS,20161202,3270.1201,3279.7100,3235.2800,3243.8401,259600,3270.1201,3279.7100,3235.2800,3243.8401,0,0,0
000001.SS,20161201,3257.0300,3279.6699,3256.2600,3273.3101,237800,3257.0300,3279.6699,3256.2600,3273.3101,0,0,0
000001.SS,20161130,3272.1399,3277.2700,3239.5200,3250.0300,243600,3272.1399,3277.2700,3239.5200,3250.0300,0,0,0
000001.SS,20161129,3269.2300,3301.2100,3263.3999,3282.9199,320800,3269.2300,3301.2100,3263.3999,3282.9199,0,0,0
000001.SS,20161128,3270.0500,3288.3401,3267.6699,3277.0000,281600,3270.0500,3288.3401,3267.6699,3277.0000,0,0,0
000001.SS,20161125,3241.2400,3262.4399,3209.6001,3261.9399,233900,3241.2400,3262.4399,3209.6001,3261.9399,0,0,0
000001.SS,20161124,3237.4299,3257.8601,3232.8701,3241.7400,232300,3237.4299,3257.8601,3232.8701,3241.7400,0,0,0
000001.SS,20161123,3247.9500,3262.8799,3231.5901,3241.1399,250000,3247.9500,3262.8799,3231.5901,3241.1399,0,0,0
000001.SS,20161122,3220.9800,3249.6799,3220.9800,3248.3501,261600,3220.9800,3249.6799,3220.9800,3248.3501,0,0,0
000001.SS,20161121,3188.5000,3229.7600,3188.2800,3218.1499,230700,3188.5000,3229.7600,3188.2800,3218.1499,0,0,0
000001.SS,20161118,3207.1899,3212.3899,3187.5000,3192.8601,209800,3207.1899,3212.3899,3187.5000,3192.8601,0,0,0
000001.SS,20161117,3198.5000,3211.0500,3187.2100,3208.4500,214200,3198.5000,3211.0500,3187.2100,3208.4500,0,0,0
000001.SS,20161116,3208.5000,3210.8899,3195.4099,3205.0601,221800,3208.5000,3210.8899,3195.4099,3205.0601,0,0,0
000001.SS,20161115,3209.9600,3214.2900,3195.0300,3206.9900,240900,3209.9600,3214.2900,3195.0300,3206.9900,0,0,0
000001.SS,20161114,3187.7100,3221.4600,3186.8000,3210.3701,329600,3187.7100,3221.4600,3186.8000,3210.3701,0,0,0
